Date,Power_kW,Holiday,Weekday,Hour,temp_C,solarRad_W/m2,Power-1
2017-07-10 12:00:00,288.5014223,3.0,0,12,21.7775,956.3333333333334,315.7857703
2017-07-10 13:00:00,303.6888582,3.0,0,13,21.924166666666665,943.4166666666666,288.5014223
2017-07-10 14:00:00,340.7397721,3.0,0,14,21.596666666666668,882.0,303.6888582
2017-07-10 15:00:00,353.4327706,3.0,0,15,21.135,768.75,340.7397721
2017-07-10 16:00:00,342.2940339,3.0,0,16,20.688333333333333,617.8416666666667,353.4327706
2017-07-10 17:00:00,304.6501731,3.0,0,17,20.13416666666667,425.7583333333334,342.2940339
2017-07-10 18:00:00,232.2690006,3.0,0,18,19.070833333333333,214.9025,304.6501731
2017-07-10 19:00:00,195.0667628,3.0,0,19,18.091666666666665,59.03666666666666,232.2690006
2017-07-10 20:00:00,160.286126,3.0,0,20,17.518333333333334,5.375166666666666,195.0667628
2017-07-10 21:00:00,156.3510767,3.0,0,21,16.815833333333334,4.655333333333333,160.286126
2017-07-10 22:00:00,149.8181958,3.0,0,22,16.689166666666665,3.7946666666666666,156.3510767
2017-07-10 23:00:00,142.3558136,3.0,0,23,16.733333333333334,5.772166666666667,149.8181958
2017-07-11 00:00:00,142.4968818,3.0,1,0,16.223333333333333,3.0041666666666664,142.3558136
2017-07-11 01:00:00,139.4201718,3.0,1,1,15.6925,2.8401666666666667,142.4968818
2017-07-11 02:00:00,141.0303167,3.0,1,2,15.519166666666665,2.20125,139.4201718
2017-07-11 03:00:00,141.229361,3.0,1,3,15.385833333333332,5.577000000000001,141.0303167
2017-07-11 04:00:00,139.6499832,3.0,1,4,15.420833333333334,4.372166666666667,141.229361
2017-07-11 05:00:00,143.9954698,3.0,1,5,15.4475,19.527083333333334,139.6499832
2017-07-11 06:00:00,170.2017135,3.0,1,6,15.918333333333335,151.625,143.9954698
2017-07-11 07:00:00,185.5915425,3.0,1,7,17.17833333333333,335.84166666666664,170.2017135
2017-07-11 08:00:00,228.1275815,3.0,1,8,18.61583333333333,512.7333333333333,185.5915425
2017-07-11 09:00:00,284.4020725,3.0,1,9,20.229166666666668,695.8833333333333,228.1275815
2017-07-11 10:00:00,316.9469667,3.0,1,10,22.4325,835.0833333333334,284.4020725
2017-07-11 11:00:00,326.9958783,3.0,1,11,23.810833333333335,925.0833333333334,316.9469667
2017-07-11 12:00:00,318.5753207,3.0,1,12,25.013333333333335,964.6666666666666,326.9958783
2017-07-11 13:00:00,328.4004906,3.0,1,13,25.605833333333333,955.4166666666666,318.5753207
2017-07-11 14:00:00,356.8477094,3.0,1,14,26.041666666666668,895.4166666666666,328.4004906
2017-07-11 15:00:00,360.8308977,3.0,1,15,26.35166666666667,784.4166666666666,356.8477094
2017-07-11 16:00:00,357.8351868,3.0,1,16,25.874166666666667,622.7666666666667,360.8308977
2017-07-11 17:00:00,313.7139096,3.0,1,17,24.449166666666667,441.1666666666667,357.8351868
2017-07-11 18:00:00,247.6106906,3.0,1,18,22.875,248.91666666666666,313.7139096
2017-07-11 19:00:00,200.8957678,3.0,1,19,21.144166666666667,72.9825,247.6106906
2017-07-11 20:00:00,172.450642,3.0,1,20,19.650833333333335,2.682166666666667,200.8957678
2017-07-11 21:00:00,148.531838,3.0,1,21,18.903333333333332,2.1705833333333335,172.450642
2017-07-11 22:00:00,141.1866638,3.0,1,22,18.6475,2.7403333333333335,148.531838
2017-07-11 23:00:00,148.2584922,3.0,1,23,18.4875,3.1305,141.1866638
2017-07-12 00:00:00,148.3206543,3.0,2,0,18.216666666666665,2.906833333333333,148.2584922
2017-07-12 01:00:00,145.3278736,3.0,2,1,17.949166666666667,3.2390000000000003,148.3206543
2017-07-12 02:00:00,144.2602343,3.0,2,2,17.9275,2.2289166666666667,145.3278736
2017-07-12 03:00:00,144.6589508,3.0,2,3,17.9425,2.673833333333333,144.2602343
2017-07-12 04:00:00,144.4015118,3.0,2,4,18.16,3.125916666666667,144.6589508
2017-07-12 05:00:00,143.860262,3.0,2,5,18.286666666666665,22.630083333333335,144.4015118
2017-07-12 06:00:00,159.6136451,3.0,2,6,18.953333333333333,151.6,143.860262
2017-07-12 07:00:00,198.5493055,3.0,2,7,19.480833333333333,334.4166666666667,159.6136451
2017-07-12 08:00:00,279.7302872,3.0,2,8,21.1675,523.1999999999999,198.5493055
2017-07-12 09:00:00,348.0717604,3.0,2,9,22.584166666666665,688.9166666666666,279.7302872
2017-07-12 10:00:00,394.6755449,3.0,2,10,24.468333333333334,829.4166666666666,348.0717604
2017-07-12 11:00:00,415.2999669,3.0,2,11,27.084166666666665,900.9,394.6755449
2017-07-12 12:00:00,393.3868848,3.0,2,12,28.504166666666666,966.75,415.2999669
2017-07-12 13:00:00,408.6559477,3.0,2,13,28.9975,953.5,393.3868848
2017-07-12 14:00:00,443.163448,3.0,2,14,29.688333333333333,880.75,408.6559477
2017-07-12 15:00:00,449.9977209,3.0,2,15,30.396666666666665,761.4333333333334,443.163448
2017-07-12 16:00:00,430.0091523,3.0,2,16,29.650000000000002,596.1750000000001,449.9977209
2017-07-12 17:00:00,380.4098662,3.0,2,17,28.89333333333333,412.9916666666666,430.0091523
2017-07-12 18:00:00,294.2014985,3.0,2,18,27.83,225.25833333333333,380.4098662
2017-07-12 19:00:00,204.5848896,3.0,2,19,25.9475,63.36666666666667,294.2014985
2017-07-12 20:00:00,164.7632623,3.0,2,20,24.890833333333333,1.9690833333333335,204.5848896
2017-07-12 21:00:00,140.2965109,3.0,2,21,24.409166666666668,0.6570833333333334,164.7632623
2017-07-12 22:00:00,153.2385764,3.0,2,22,23.570833333333336,0.6526666666666666,140.2965109
2017-07-12 23:00:00,151.1154372,3.0,2,23,22.513333333333332,0.6803333333333333,153.2385764
2017-07-13 00:00:00,151.1135535,3.0,3,0,21.924166666666668,0.655,151.1154372
2017-07-13 01:00:00,146.7264162,3.0,3,1,21.555833333333336,0.6365833333333333,151.1135535
2017-07-13 02:00:00,148.5140475,3.0,3,2,21.205833333333334,0.586,146.7264162
2017-07-13 03:00:00,148.8160674,3.0,3,3,21.12666666666667,0.6575000000000001,148.5140475
2017-07-13 04:00:00,144.1434449,3.0,3,4,21.32166666666667,0.6366666666666667,148.8160674
2017-07-13 05:00:00,147.4809427,3.0,3,5,21.319166666666664,17.788916666666665,144.1434449
2017-07-13 06:00:00,158.5374245,3.0,3,6,21.334999999999997,142.75416666666666,147.4809427
2017-07-13 07:00:00,173.8548357,3.0,3,7,21.855833333333333,241.1,158.5374245
2017-07-13 08:00:00,292.410937,3.0,3,8,23.223333333333333,414.60833333333335,173.8548357
2017-07-13 09:00:00,380.7763505,3.0,3,9,25.214166666666667,649.7916666666666,292.410937
2017-07-13 10:00:00,425.3934594,3.0,3,10,26.570833333333336,847.9166666666666,380.7763505
2017-07-13 11:00:00,445.8324416,3.0,3,11,28.03916666666667,856.4916666666667,425.3934594
2017-07-13 12:00:00,407.8654216,3.0,3,12,29.041666666666668,930.75,445.8324416
2017-07-13 13:00:00,420.5155136,3.0,3,13,29.01,890.7333333333332,407.8654216
2017-07-13 14:00:00,459.5158477,3.0,3,14,29.435,853.35,420.5155136
2017-07-13 15:00:00,472.0355458,3.0,3,15,29.838333333333335,757.2416666666667,459.5158477
2017-07-13 16:00:00,449.7149566,3.0,3,16,29.1375,590.3583333333333,472.0355458
2017-07-13 17:00:00,389.9522718,3.0,3,17,27.239166666666666,396.65000000000003,449.7149566
2017-07-13 18:00:00,294.1311737,3.0,3,18,25.502499999999998,205.15,389.9522718
2017-07-13 19:00:00,218.705942,3.0,3,19,23.421666666666667,60.905,294.1311737
2017-07-13 20:00:00,178.8026877,3.0,3,20,22.188333333333333,1.9875833333333335,218.705942
2017-07-13 21:00:00,165.3528604,3.0,3,21,21.162499999999998,0.8971666666666667,178.8026877
2017-07-13 22:00:00,158.5110527,3.0,3,22,20.983333333333334,0.8119166666666667,165.3528604
2017-07-13 23:00:00,155.9105002,3.0,3,23,20.764166666666664,0.95725,158.5110527
2017-07-14 00:00:00,153.0219509,3.0,4,0,20.1675,0.8903333333333334,155.9105002
2017-07-14 01:00:00,148.6643249,3.0,4,1,19.276666666666667,1.85225,153.0219509
2017-07-14 02:00:00,134.7952697,3.0,4,2,18.573333333333334,1.7209166666666667,148.6643249
2017-07-14 03:00:00,141.0715488,3.0,4,3,18.419166666666666,2.78225,134.7952697
2017-07-14 04:00:00,142.7312978,3.0,4,4,18.00166666666667,2.455083333333333,141.0715488
2017-07-14 05:00:00,144.1195847,3.0,4,5,17.415833333333335,13.295416666666668,142.7312978
2017-07-14 06:00:00,152.8620457,3.0,4,6,17.475833333333334,127.76583333333333,144.1195847
2017-07-14 07:00:00,185.7736335,3.0,4,7,18.461666666666666,323.03333333333336,152.8620457
2017-07-14 08:00:00,294.8122359,3.0,4,8,19.948333333333334,519.7083333333334,185.7736335
2017-07-14 09:00:00,361.1687079,3.0,4,9,21.798333333333332,698.3000000000001,294.8122359
2017-07-14 10:00:00,400.0702524,3.0,4,10,24.206666666666667,841.0833333333334,361.1687079
2017-07-14 11:00:00,419.6979878,3.0,4,11,26.694999999999997,939.4166666666666,400.0702524
2017-07-14 12:00:00,384.615959,3.0,4,12,27.50916666666667,983.5,419.6979878
2017-07-14 13:00:00,418.9589495,3.0,4,13,27.370833333333334,974.8333333333334,384.615959
2017-07-14 14:00:00,459.7575892,3.0,4,14,27.4875,912.0833333333334,418.9589495
2017-07-14 15:00:00,452.48567,3.0,4,15,26.9725,801.25,459.7575892
2017-07-14 16:00:00,434.7284487,3.0,4,16,26.52916666666667,647.2083333333334,452.48567
2017-07-14 17:00:00,395.8417645,3.0,4,17,25.61,460.06666666666666,434.7284487
2017-07-14 18:00:00,305.5625118,3.0,4,18,23.4525,256.5083333333333,395.8417645
2017-07-14 19:00:00,220.6848735,3.0,4,19,21.713333333333335,72.96975,305.5625118
2017-07-14 20:00:00,179.6593526,3.0,4,20,20.47583333333333,1.7225833333333334,220.6848735
2017-07-14 21:00:00,172.1615987,3.0,4,21,19.6975,1.2893333333333332,179.6593526
2017-07-14 22:00:00,163.0105841,3.0,4,22,19.209166666666665,2.25825,172.1615987
2017-07-14 23:00:00,159.7155742,3.0,4,23,18.82166666666667,2.9760000000000004,163.0105841
2017-07-15 00:00:00,157.607086,1.0,5,0,18.338333333333335,2.96925,159.7155742
2017-07-15 01:00:00,153.1037872,1.0,5,1,18.200833333333332,2.157,157.607086
2017-07-15 02:00:00,152.9432541,1.0,5,2,18.235833333333336,2.0185,153.1037872
2017-07-15 03:00:00,153.1609261,1.0,5,3,17.870833333333334,2.2794166666666666,152.9432541
2017-07-15 04:00:00,150.3098415,1.0,5,4,17.50916666666667,2.455,153.1609261
2017-07-15 05:00:00,150.7682085,1.0,5,5,17.010833333333334,16.877583333333334,150.3098415
2017-07-15 06:00:00,146.6309754,1.0,5,6,18.31083333333333,147.00833333333333,150.7682085
2017-07-15 07:00:00,148.7832073,1.0,5,7,19.29,332.34166666666664,146.6309754
2017-07-15 08:00:00,146.6278359,1.0,5,8,21.260833333333334,525.3166666666667,148.7832073
2017-07-15 09:00:00,188.2266295,1.0,5,9,22.4275,699.4166666666666,146.6278359
2017-07-15 10:00:00,200.662189,1.0,5,10,24.99416666666667,837.9166666666666,188.2266295
2017-07-15 11:00:00,206.3520095,1.0,5,11,26.4825,931.0,200.662189
2017-07-15 12:00:00,214.8782636,1.0,5,12,27.63416666666667,968.5,206.3520095
2017-07-15 13:00:00,223.3752157,1.0,5,13,28.22583333333333,960.0,214.8782636
2017-07-15 14:00:00,228.1979063,1.0,5,14,28.400833333333335,907.3333333333334,223.3752157
2017-07-15 15:00:00,231.4401726,1.0,5,15,28.054166666666664,791.3333333333334,228.1979063
2017-07-15 16:00:00,229.4966128,1.0,5,16,27.758333333333336,637.225,231.4401726
2017-07-15 17:00:00,229.3817071,1.0,5,17,27.445000000000004,453.625,229.4966128
2017-07-15 18:00:00,226.5877614,1.0,5,18,25.252499999999998,253.20833333333334,229.3817071
2017-07-15 19:00:00,223.8080481,1.0,5,19,23.2925,71.051,226.5877614
2017-07-15 20:00:00,214.0395985,1.0,5,20,21.576666666666668,1.6624166666666664,223.8080481
2017-07-15 21:00:00,214.5551044,1.0,5,21,21.3875,0.8763333333333333,214.0395985
2017-07-15 22:00:00,209.3393484,1.0,5,22,21.220833333333335,0.8558333333333333,214.5551044
2017-07-15 23:00:00,193.1891325,1.0,5,23,20.535833333333333,1.1556666666666666,209.3393484
2017-07-16 00:00:00,143.2625012,1.0,6,0,19.518333333333334,1.8615000000000002,193.1891325
2017-07-16 01:00:00,148.0020997,1.0,6,1,19.38416666666667,2.419916666666667,143.2625012
2017-07-16 02:00:00,146.9110188,1.0,6,2,18.886666666666667,2.55625,148.0020997
2017-07-16 03:00:00,144.5061618,1.0,6,3,18.511666666666667,2.7085000000000004,146.9110188
2017-07-16 04:00:00,145.9120299,1.0,6,4,17.61916666666667,2.60475,144.5061618
2017-07-16 05:00:00,142.005864,1.0,6,5,17.203333333333333,18.89675,145.9120299
2017-07-16 06:00:00,141.8982838,1.0,6,6,18.662499999999998,135.7275,142.005864
2017-07-16 07:00:00,144.6694158,1.0,6,7,20.71,312.34999999999997,141.8982838
2017-07-16 08:00:00,144.7813913,1.0,6,8,21.406666666666666,501.47499999999997,144.6694158
2017-07-16 09:00:00,150.0078216,1.0,6,9,22.651666666666667,678.1,144.7813913
2017-07-16 10:00:00,164.2140591,1.0,6,10,23.638333333333332,755.2333333333332,150.0078216
2017-07-16 11:00:00,206.0897566,1.0,6,11,23.680833333333336,905.25,164.2140591
2017-07-16 12:00:00,213.4970929,1.0,6,12,24.486666666666665,936.1666666666666,206.0897566
2017-07-16 13:00:00,216.35341,1.0,6,13,25.772499999999997,945.1666666666666,213.4970929
2017-07-16 14:00:00,221.5923983,1.0,6,14,27.254166666666666,883.9166666666666,216.35341
2017-07-16 15:00:00,225.6930039,1.0,6,15,27.298333333333332,774.0,221.5923983
2017-07-16 16:00:00,225.577261,1.0,6,16,27.40416666666667,621.6,225.6930039
2017-07-16 17:00:00,213.9002047,1.0,6,17,27.661666666666665,435.5083333333334,225.577261
2017-07-16 18:00:00,216.5817563,1.0,6,18,26.685,243.86666666666667,213.9002047
2017-07-16 19:00:00,219.7187447,1.0,6,19,25.129166666666666,70.35833333333333,216.5817563
2017-07-16 20:00:00,169.2018874,1.0,6,20,21.758333333333336,1.8328333333333333,219.7187447
2017-07-16 21:00:00,167.4040004,1.0,6,21,20.386666666666667,1.4344999999999999,169.2018874
2017-07-16 22:00:00,162.8282838,1.0,6,22,19.325833333333332,1.7991666666666666,167.4040004
2017-07-16 23:00:00,161.7367843,1.0,6,23,18.8825,1.8108333333333333,162.8282838
2017-07-17 00:00:00,157.7730609,3.0,0,0,18.91,1.412,161.7367843
2017-07-17 01:00:00,160.2235453,3.0,0,1,19.218650793650795,63.11273015873015,157.7730609
2017-07-17 02:00:00,159.834038,3.0,0,2,19.527301587301586,124.81346031746031,160.2235453
2017-07-17 03:00:00,158.4532859,3.0,0,3,19.83595238095238,186.51419047619046,159.834038
2017-07-17 04:00:00,148.395793,3.0,0,4,20.144603174603173,248.21492063492062,158.4532859
2017-07-17 05:00:00,161.7535283,3.0,0,5,20.453253968253968,309.91565079365074,148.395793
2017-07-17 06:00:00,173.5796062,3.0,0,6,20.76190476190476,371.6163809523809,161.7535283
2017-07-17 07:00:00,197.4527828,3.0,0,7,21.070555555555554,433.31711111111105,173.5796062
2017-07-17 08:00:00,264.9020101,3.0,0,8,21.37920634920635,495.0178412698412,197.4527828
2017-07-17 09:00:00,346.7000082,3.0,0,9,21.68785714285714,556.7185714285714,264.9020101
2017-07-17 10:00:00,385.7375977,3.0,0,10,21.996507936507935,618.4193015873016,346.7000082
2017-07-17 11:00:00,393.8569726,3.0,0,11,22.305158730158727,680.1200317460317,385.7375977
2017-07-17 12:00:00,355.4129579,3.0,0,12,22.613809523809522,741.8207619047619,393.8569726
2017-07-17 13:00:00,369.9494708,3.0,0,13,22.922460317460313,803.521492063492,355.4129579
2017-07-17 14:00:00,405.4436113,3.0,0,14,23.231111111111108,865.2222222222222,369.9494708
2017-07-17 15:00:00,393.3586293,3.0,0,15,23.1725,765.75,405.4436113
2017-07-17 16:00:00,370.9578782,3.0,0,16,24.1875,610.6333333333333,393.3586293
2017-07-17 17:00:00,340.0335939,3.0,0,17,23.61583333333333,419.625,370.9578782
2017-07-17 18:00:00,260.1902485,3.0,0,18,22.739166666666666,228.5583333333333,340.0335939
2017-07-17 19:00:00,201.0299291,3.0,0,19,20.571666666666665,59.16916666666666,260.1902485
2017-07-17 20:00:00,163.5154157,3.0,0,20,18.906666666666666,2.8228333333333335,201.0299291
2017-07-17 21:00:00,167.4998598,3.0,0,21,18.188333333333333,2.9042499999999998,163.5154157
2017-07-17 22:00:00,160.6997028,3.0,0,22,17.59,2.7914999999999996,167.4998598
2017-07-17 23:00:00,151.8687079,3.0,0,23,17.32,2.5931666666666664,160.6997028
2017-07-18 00:00:00,146.4574657,3.0,1,0,17.044166666666666,2.184833333333333,151.8687079
2017-07-18 01:00:00,146.9635531,3.0,1,1,17.0675,2.7456666666666667,146.4574657
2017-07-18 02:00:00,145.1755032,3.0,1,2,17.028333333333332,2.782666666666667,146.9635531
2017-07-18 03:00:00,142.2344196,3.0,1,3,17.235833333333332,3.1475000000000004,145.1755032
2017-07-18 04:00:00,142.9849694,3.0,1,4,17.63416666666667,2.4774166666666666,142.2344196
2017-07-18 05:00:00,134.2410433,3.0,1,5,17.886666666666667,5.359333333333333,142.9849694
2017-07-18 06:00:00,155.2616702,3.0,1,6,18.248333333333335,49.99333333333333,134.2410433
2017-07-18 07:00:00,200.1799618,3.0,1,7,18.919999999999998,147.61666666666667,155.2616702
2017-07-18 08:00:00,251.0310712,3.0,1,8,19.8275,334.9166666666667,200.1799618
2017-07-18 09:00:00,321.0304097,3.0,1,9,20.525833333333335,548.3416666666667,251.0310712
2017-07-18 10:00:00,345.2688148,3.0,1,10,21.24416666666667,779.3416666666667,321.0304097
2017-07-18 11:00:00,359.4982846,3.0,1,11,21.46666666666667,739.6666666666666,345.2688148
2017-07-18 12:00:00,332.4512828,3.0,1,12,21.11916666666667,387.73333333333335,359.4982846
2017-07-18 13:00:00,329.7755916,3.0,1,13,21.2275,499.93333333333334,332.4512828
2017-07-18 14:00:00,350.481222,3.0,1,14,21.409166666666668,367.34999999999997,329.7755916
2017-07-18 15:00:00,346.8025652,3.0,1,15,21.015,324.825,350.481222
2017-07-18 16:00:00,344.0896186,3.0,1,16,20.55,330.6333333333334,346.8025652
2017-07-18 17:00:00,297.2763248,3.0,1,17,20.525000000000002,263.39166666666665,344.0896186
2017-07-18 18:00:00,230.891388,3.0,1,18,19.644166666666667,123.19583333333333,297.2763248
2017-07-18 19:00:00,195.5242926,3.0,1,19,18.664166666666667,19.28125,230.891388
2017-07-18 20:00:00,165.2890239,3.0,1,20,18.38083333333333,3.1117500000000002,195.5242926
2017-07-18 21:00:00,156.3314025,3.0,1,21,18.218333333333334,2.8695,165.2890239
2017-07-18 22:00:00,150.4090497,3.0,1,22,17.725833333333334,2.4455,156.3314025
2017-07-18 23:00:00,144.6976713,3.0,1,23,17.59,2.4339999999999997,150.4090497
2017-07-19 00:00:00,144.977924,3.0,2,0,17.724166666666665,3.3664166666666664,144.6976713
2017-07-19 01:00:00,145.5413596,3.0,2,1,17.5575,3.7350833333333333,144.977924
2017-07-19 02:00:00,142.6701822,3.0,2,2,17.8625,2.53775,145.5413596
2017-07-19 03:00:00,129.1450069,3.0,2,3,18.034166666666668,2.923083333333333,142.6701822
2017-07-19 04:00:00,144.6482765,3.0,2,4,18.037499999999998,2.643666666666667,129.1450069
2017-07-19 05:00:00,148.4186067,3.0,2,5,17.898333333333333,6.960916666666667,144.6482765
2017-07-19 06:00:00,157.2914616,3.0,2,6,18.393333333333334,89.9275,148.4186067
2017-07-19 07:00:00,202.0923359,3.0,2,7,19.400000000000002,202.73333333333335,157.2914616
2017-07-19 08:00:00,248.5565173,3.0,2,8,18.421666666666667,198.83333333333334,202.0923359
2017-07-19 09:00:00,307.56635,3.0,2,9,19.028333333333332,465.31666666666666,248.5565173
2017-07-19 10:00:00,335.4377845,3.0,2,10,20.97,516.275,307.56635
2017-07-19 11:00:00,349.4403731,3.0,2,11,21.367499999999996,371.9666666666667,335.4377845
2017-07-19 12:00:00,318.2737194,3.0,2,12,21.856666666666666,685.975,349.4403731
2017-07-19 13:00:00,326.7497415,3.0,2,13,22.3225,851.2916666666666,318.2737194
2017-07-19 14:00:00,367.9590278,3.0,2,14,22.266666666666666,628.2416666666667,326.7497415
2017-07-19 15:00:00,365.8760742,3.0,2,15,22.00916666666667,774.1416666666668,367.9590278
2017-07-19 16:00:00,352.4473862,3.0,2,16,21.861666666666668,550.2333333333333,365.8760742
2017-07-19 17:00:00,308.8125222,3.0,2,17,21.361666666666668,342.47499999999997,352.4473862
2017-07-19 18:00:00,216.6395231,3.0,2,18,21.12333333333333,229.63333333333333,308.8125222
2017-07-19 19:00:00,193.2939918,3.0,2,19,19.965,57.91816666666667,216.6395231
2017-07-19 20:00:00,164.0914093,3.0,2,20,18.455833333333334,1.626083333333333,193.2939918
2017-07-19 21:00:00,155.8954306,3.0,2,21,17.736666666666668,0.6413333333333333,164.0914093
2017-07-19 22:00:00,148.9096245,3.0,2,22,17.638333333333332,0.7589166666666666,155.8954306
2017-07-19 23:00:00,146.8270895,3.0,2,23,17.3225,1.1880833333333334,148.9096245
